name,lat,lng,rating,types
Intermarché EXPRESS Montrouge,48.81405900000001,2.303095,3.5,"['supermarket', 'bakery', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Lena,48.816359,2.3062998,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Franprix,48.81617000000001,2.309060000000001,3.3,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Bomunsa,48.8160686,2.3100542,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Eat Chicken,48.8155671,2.3106465,4.4,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
L'Atelier,48.81746700000001,2.3073082,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Miyakito,48.8193351,2.3103773,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Pizza Hut,48.81782920000001,2.3085636,3.7,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
LE SPECIAL restaurant,48.8194636,2.3063696,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le Rouge Gorge,48.81624009999999,2.3105356,3.7,"['bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Le Rond Point,48.8159207,2.3111607,3.9,"['restaurant', 'bar', 'food', 'point_of_interest', 'store', 'establishment']"
WIM'S (SANDWICHES DE RUE),48.8160579,2.3093547,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Asian thaï,48.8160713,2.309257,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']"
O a T,48.81606710000001,2.3094601,,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Rocknbowl,48.8161036,2.308971,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Kozy Food,48.8160794,2.3099263,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Magdalena,48.8165297,2.3097591,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Brifood,48.8164098,2.3101488,,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Aloy Thaï,48.8164099,2.3101488,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le Victor Hugo,48.8169289,2.320612,4.1,"['lodging', 'restaurant', 'point_of_interest', 'food', 'establishment']"
L'entr'acte,48.81538209999999,2.3178339,4.2,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']"
À Côté du... 82,48.8159473,2.317829799999999,4.4,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Le Jean Bart,48.81291479999999,2.3160239,4.2,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Criée 92 Poissonnerie/Restaurant/Traiteur,48.8152573,2.317437,4.1,"['store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Eat Chicken,48.8155671,2.3106465,4.4,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Bomunsa,48.8160686,2.3100542,3.9,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Chez Friloux 1933,48.8154664,2.3175132,4.5,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Franprix,48.81617000000001,2.309060000000001,3.3,"['supermarket', 'liquor_store', 'convenience_store', 'grocery_or_supermarket', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Franprix,48.81748389999999,2.3187469,3.4,"['supermarket', 'liquor_store', 'convenience_store', 'grocery_or_supermarket', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Le Titi Touareg,48.8155128,2.320463499999999,4.6,"['store', 'cafe', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Domino's Pizza Montrouge,48.8179898,2.3086774,3.1,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Chez Papa Indien,48.8156026,2.3205235,4.2,"['bar', 'cafe', 'restaurant', 'point_of_interest', 'food', 'establishment']"
L'Antidote,48.81572899999999,2.320607,4.6,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Fromages et Cetera,48.8151374,2.3172644,4.7,"['liquor_store', 'grocery_or_supermarket', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Maruyama sushi,48.81251409999999,2.3160695,4.5,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Rubeo Monte,48.8182535,2.3192328,3.8,"['bar', 'cafe', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Le Rouge Gorge,48.81624009999999,2.3105356,3.7,"['bar', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Le Rond Point,48.8159207,2.3111607,3.9,"['restaurant', 'bar', 'store', 'point_of_interest', 'food', 'establishment']"
L'Annexe,48.8161855,2.3128534,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Le Victor Hugo,48.8169289,2.320612,4.1,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Hôtel Le Florus,48.8177062,2.3234131,4.3,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']"
L'entr'acte,48.81538209999999,2.3178339,4.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Aquapol de Montrouge,48.8151638,2.3211614,3.9,"['gym', 'spa', 'health', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Bistro Le Physalis,48.81843019999999,2.3228895,4.3,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
À Côté du... 82,48.8159473,2.317829799999999,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le Titi Touareg,48.8155128,2.320463499999999,4.6,"['cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Chez Papa Indien,48.8156026,2.3205235,4.2,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
L'Antidote,48.81572899999999,2.320607,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Criée 92 Poissonnerie/Restaurant/Traiteur,48.8152573,2.317437,4.1,"['restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Franprix,48.81748389999999,2.3187469,3.4,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Planet Sushi,48.817937,2.3223582,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le Jean Bart,48.81291479999999,2.3160239,4.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Chez Friloux 1933,48.8154664,2.3175132,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
La Quincaillerie Générale,48.81906069999999,2.3191829,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Istanbul City,48.81929869999999,2.3205074,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Café du Théâtre,48.8193504,2.3203338,3.4,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Viet Quan,48.8176011,2.3243148,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Rubeo Monte,48.8182535,2.3192328,3.8,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Pizza Roma,48.8166088,2.3214705,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Hôtel Le Florus,48.8177062,2.3234131,4.3,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Le Victor Hugo,48.8169289,2.320612,4.1,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Aquapol de Montrouge,48.8151638,2.3211614,3.9,"['gym', 'spa', 'health', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Bistro Le Physalis,48.81843019999999,2.3228895,4.3,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
L'entr'acte,48.81538209999999,2.3178339,4.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Le Titi Touareg,48.8155128,2.320463499999999,4.6,"['cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Ishikawa,48.8186353,2.3242674,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Viet Quan,48.8176011,2.3243148,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']"
L'Antidote,48.81572899999999,2.320607,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Chez Papa Indien,48.8156026,2.3205235,4.2,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Ajap,48.8172447,2.327026500000001,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Planet Sushi,48.817937,2.3223582,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Ginie Food,48.8186353,2.3242674,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Big Fernand,48.8187718,2.3235387,4.1,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
À Côté du... 82,48.8159473,2.317829799999999,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Franprix,48.81748389999999,2.3187469,3.4,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Pizza Roma,48.8166088,2.3214705,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le Beaujolais,48.8171103,2.3289962,4.3,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Edo Sushi,48.8168167,2.328536999999999,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Santa Rita,48.8171327,2.3284189,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Hôtel Le Florus,48.8177062,2.3234131,4.3,"['lodging', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Ajap,48.8172447,2.327026500000001,4.3,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Mi Casa,48.81683700000001,2.3323315,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']"
L'Auberge de Gentilly,48.81344660000001,2.3320218,4.4,"['restaurant', 'lodging', 'point_of_interest', 'food', 'establishment']"
Best Pizza,48.8168144,2.3326224,4.0,"['meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Chez Ama,48.8182058,2.3302526,4.6,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Hokkaido 168 🍜RAMEN & SUSHI🍣,48.81832139999999,2.3302743,4.6,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Subway,48.811647,2.329323999999999,3.6,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Viet Quan,48.8176011,2.3243148,4.4,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Dream Sushi,48.8117813,2.3309079,4.5,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Le Beaujolais,48.8171103,2.3289962,4.3,"['bar', 'cafe', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Edo Sushi,48.8168167,2.328536999999999,4.3,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Santa Rita,48.8171327,2.3284189,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Paris Kebab,48.81676339999999,2.3329829,4.1,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Ishikawa,48.8186353,2.3242674,4.5,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Ginie Food,48.8186353,2.3242674,4.3,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Jeff de Bruges,48.8117507,2.3286962,4.3,"['store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Asia Room,48.8112499,2.328812199999999,2.4,"['restaurant', 'point_of_interest', 'food', 'establishment']"
La Scappata,48.8170688,2.3295589,3.9,"['restaurant', 'point_of_interest', 'food', 'establishment']"
L'Atelier des Saisons - Montrouge,48.8177627,2.3293031,3.8,"['restaurant', 'night_club', 'bar', 'point_of_interest', 'food', 'establishment']"
Fonté Nova,48.8140456,2.337599899999999,4.6,"['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment']"
L'Auberge de Gentilly,48.81344660000001,2.3320218,4.4,"['restaurant', 'lodging', 'food', 'point_of_interest', 'establishment']"
Best Pizza,48.8168144,2.3326224,4.0,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Mi Casa,48.81683700000001,2.3323315,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Chez Ama,48.8182058,2.3302526,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Hokkaido 168 🍜RAMEN & SUSHI🍣,48.81832139999999,2.3302743,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dream Sushi,48.8117813,2.3309079,4.5,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurant Universitaire CIUP - CROUS,48.8192917,2.337493199999999,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Franprix,48.81447999999999,2.340619999999999,3.7,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Le Beaujolais,48.8171103,2.3289962,4.3,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Paris Kebab,48.81676339999999,2.3329829,4.1,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Edo Sushi,48.8168167,2.328536999999999,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le Rétro,48.8166604,2.3337939,4.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Aux Ducs d'Orléans,48.8166962,2.333569,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Resto Pizza,48.8167453,2.3329816,,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Chrono Pizza,48.8168166,2.332619799999999,,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Chez Ellie,48.8168448,2.3324649,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Tradirest,48.81656789999999,2.331938,,"['restaurant', 'food', 'point_of_interest', 'establishment']"
BERRIS (BER’RIS),48.8136598,2.3321298,4.9,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Old School,48.81325810000001,2.3335446,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Fonté Nova,48.8140456,2.337599899999999,4.6,"['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment']"
Franprix,48.81447999999999,2.340619999999999,3.7,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Restaurant café le Vaillant Gentilly,48.8153561,2.3446292,4.4,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Restaurant Universitaire CIUP - CROUS,48.8192917,2.337493199999999,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Good Time,48.81624009999999,2.340902,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
L'Étoile de Gentilly,48.81635279999999,2.339756699999999,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le Lieutades,48.8163624,2.3391112,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']"
L'étoile Pizza,48.8163153,2.3396294,,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Top Eat,48.8164104,2.338797500000001,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le Cristal Burger,48.8163145,2.3401305,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
JO&JOE Gentilly Restaurant & Bar,48.8163588,2.338269599999999,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']"
O'Pastel,48.8162978,2.3402627,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Crepe sanwich Salades,48.81630330000001,2.3402742,,"['restaurant', 'food', 'point_of_interest', 'establishment']"
La Crème des Crêpes,48.8162961,2.3377857,,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Wamy's,48.81636659999999,2.3377511,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Planet Kaps,48.8164227,2.3377722,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Casse Croûte Factory,48.81643159999999,2.3377784,,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Kebab 5C,48.8164674,2.337793599999999,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Pouletos Braisé,48.8164441,2.3377174,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Illico Presto,48.8162502,2.3409434,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurant café le Vaillant Gentilly,48.8153561,2.3446292,4.4,"['bar', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Franprix,48.81447999999999,2.340619999999999,3.7,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Franprix,48.8145277,2.3482898,3.5,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Le Petit Vouvray,48.8150363,2.3495206,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Sushi Rolls,48.8151262,2.3495336,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Mérinos,48.8140817,2.3495722,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le Gentilly,48.8197079,2.3446957,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Pizza Roberto,48.8157912,2.349207700000001,4.5,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Grill Istanbul,48.8199282,2.3433744,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Café Crème,48.81505469999999,2.3455898,3.7,"['bar', 'cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Sur Le Pouce,48.81451500000001,2.344594,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
